region,ticks,in_p95_set,lbRelocGetForceExternHeapFile,lbRelocGetStatusBufferFile,lbRelocGetExternHeapFile,ndsRelocAssetLoadIntoZeroedHeap,ndsRelocAssetReadHeaderFromFile,ndsRelocAssetFindEntry,ndsRelocAssetGetPath,ndsRelocAssetIDForToken,ndsR2AnimCacheFind,ndsRelocRegisterLoadedFile,ndsRelocApplyWordByteSwap,ndsRelocNormalizeFighterAObj16File,ndsRelocFinalizeLoadedFile,ndsRelocApplyInternalPointerFixups,ndsRelocAddStatusNode.part.0,ndsRelocRemoveFighterAObj16LoadedAliases.part.0,f_open,f_read,f_lseek,get_fat.isra.0,disk_read,f_opendir,f_readdir,fopen,fread,fseek,fclose,_fopen_r,_fread_r,_fseek_r,_fseeko_r,_nitroFS_open_r,_nitroFS_read_r,_nitroFS_seek_r,nitroromOpen,nitroromReadIter,nitroromResolvePath,strncasecmp,memcpy,memset,armCopyMem32,sniprintf,_vsniprintf_r,ndsBaseGcPlayDObjAnimJoint,ndsR2FtAnimParseDObjFigatree,ndsR2AnimValueQ,ftParamUpdateAnimKeys,ndsBaseGcPlayMObjMatAnim,_malloc_r,_free_r
1347,786235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,76,0,0,0,60,34,114,4,68,0,0
1348,858495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,0,5,60,34,114,4,68,0,0
1349,784091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,77,0,0,0,60,34,114,4,68,0,0
1350,999672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,684,9,0,0,0,2,1,0,0,2,0,1,0,3,1,0,0,0,0,130,93,10,0,0,60,34,114,4,68,0,0
1351,915326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,88,0,0,0,60,34,114,4,68,0,0
1352,917971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,91,0,0,0,60,34,114,4,68,0,0
1353,952209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,100,0,0,1,60,34,114,4,68,0,0
1354,916454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,92,0,0,0,60,34,114,4,68,0,0
1355,916253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,91,0,0,0,60,34,114,4,68,0,0
1356,911823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,90,0,0,0,60,34,114,4,68,0,0
1357,912249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,90,0,0,0,60,34,114,4,68,0,0
1358,911511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,88,0,0,0,60,34,114,4,68,0,0
1359,1057054,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,131,0,1,0,60,88,339,6,96,0,0
1360,944963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,85,0,0,0,60,70,264,4,68,0,0
1361,940731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,84,0,0,0,60,70,264,4,68,0,0
1362,948854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,90,0,0,0,60,70,264,4,68,0,0
1363,1141663,0,2,0,0,0,0,2,2,8,2,2,0,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,132,0,2,0,60,127,501,7,116,0,0
1364,971115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,103,0,0,0,60,76,324,4,68,0,0
1365,956192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,98,0,0,0,60,76,324,4,68,0,0
1366,958546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,100,0,0,0,60,76,324,4,68,0,0
1367,967082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,108,0,0,0,60,76,324,4,68,0,0
1368,1144081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,956,22,0,0,0,4,2,0,0,4,0,2,0,7,2,0,0,0,0,153,118,24,0,1,61,76,324,4,68,0,0
1369,1129067,0,2,0,0,0,0,2,2,8,2,2,0,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,121,0,2,0,62,124,468,7,116,0,0
1370,950590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,77,0,0,0,62,70,264,4,68,0,0
1371,948089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,80,0,0,0,62,70,264,4,68,0,0
1372,957051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,78,0,0,0,62,70,264,4,68,0,0
1373,1145296,0,3,0,0,0,0,3,3,12,3,3,0,3,3,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,136,0,3,0,62,139,534,8,124,0,0
1374,955310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,90,0,0,0,62,64,222,4,68,0,0
1375,971590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,93,0,0,0,69,64,222,4,68,0,0
1376,961756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,86,0,0,0,62,64,222,4,68,0,0
1377,969729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,87,0,0,0,63,64,222,4,68,0,0
1378,1069253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,132,0,0,5,72,64,222,4,68,0,0
1379,967718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,91,0,0,0,62,64,222,4,68,0,0
1380,975636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,93,0,0,0,62,64,222,4,68,0,0
1381,966201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,89,0,0,0,62,64,222,4,68,0,0
1382,993780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,96,0,0,1,62,64,222,4,68,0,0
1383,986076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,115,0,0,0,62,64,222,4,68,0,0
1384,975388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,94,0,0,0,62,64,222,4,68,0,0
1385,1057410,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,112,0,1,0,69,81,282,5,84,0,0
1386,969539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,89,0,0,0,63,64,228,4,68,0,0
1387,960928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,89,0,0,0,62,64,228,4,68,0,0
1388,986749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,112,0,0,0,62,64,228,4,68,0,0
1389,1144140,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,4,1,164,10,0,0,0,3,1,0,0,3,0,1,0,4,1,0,0,0,0,131,113,11,1,0,62,81,285,5,82,0,0
1390,945529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,94,0,0,0,62,68,234,4,68,0,0
1391,1048657,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,111,0,1,0,72,104,384,6,96,0,0
1392,940039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,93,0,0,0,62,70,270,4,68,0,0
1393,959322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,106,0,0,0,62,70,270,4,68,0,0
1394,953581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,107,0,0,0,62,70,270,4,68,0,0
1395,957591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,107,0,0,0,63,70,270,4,68,0,0
1396,957760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,104,0,0,0,62,70,270,4,68,0,0
1397,1132567,0,2,0,0,0,0,2,2,8,2,2,0,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,144,0,2,1,62,124,483,7,110,0,0
1398,1039370,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,123,0,1,0,62,87,321,5,82,0,0
1399,941495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,87,0,0,0,62,68,234,4,68,0,0
1400,1057654,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,103,0,1,0,62,111,435,6,100,0,0
1401,962678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,89,0,0,0,62,74,288,4,68,0,0
1402,959439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,89,0,0,0,62,74,288,4,68,0,0
1403,972915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,94,0,0,0,62,74,288,4,68,0,0
1404,980865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,96,0,0,0,63,74,288,4,68,0,0
1405,1151750,0,2,0,0,0,0,2,2,8,2,2,0,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,130,0,2,0,62,125,462,7,116,0,0
1406,965273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,79,0,0,0,62,68,228,4,68,0,0
1407,995284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,109,0,0,0,62,68,228,4,68,0,0
1408,1089402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,57,6,0,0,0,1,1,0,0,1,0,1,0,3,1,0,0,0,0,122,107,6,0,5,62,68,228,4,68,0,0
1409,1167387,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,3,1,687,11,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,130,105,12,1,0,62,108,423,6,96,0,0
1410,1017750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,114,0,0,0,62,72,282,4,68,0,0
1411,1001664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,100,0,0,1,62,72,282,4,68,0,0
1412,985887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,104,0,0,0,62,72,282,4,68,0,0
1413,1658165,1,1,0,0,1,1,2,1,4,1,1,1,2,1,2,3,1,0,77,6,2051,32,0,0,1,5,5,1,1,5,0,5,1,9,3,0,34,1,32,212,172,34,2,5,63,112,462,6,100,2,3
1414,977126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,96,0,0,0,62,0,0,0,8,0,0
1415,911785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,70,0,0,0,62,0,0,0,8,0,0
1416,986724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,94,0,0,0,62,39,174,2,38,0,0
1417,1177498,1,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,1,1,849,5,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,118,139,5,1,0,62,93,378,5,82,0,0
1418,1063447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,125,0,0,0,62,74,294,4,68,0,0
1419,987639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,85,0,0,0,62,74,294,4,68,0,0
1420,991858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,84,0,0,0,62,74,294,4,68,0,0
1421,984368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,83,0,0,0,62,74,294,4,68,0,0
1422,988229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,89,0,0,0,63,74,294,4,68,0,0
1423,984137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,97,0,0,0,62,74,294,4,68,0,0
1424,977035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,103,0,0,0,62,74,294,4,68,0,0
1425,997395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,99,0,0,1,62,74,294,4,68,0,0
1426,1083489,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,119,0,1,0,62,108,408,6,100,0,0
1427,962007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,84,0,0,0,62,68,228,4,68,0,0
1428,965256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,78,0,0,0,62,68,228,4,68,0,0
1429,1010885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,688,11,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,126,73,12,0,0,62,68,228,4,68,0,0
1430,932348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,74,0,0,0,62,68,228,4,68,0,0
1431,982380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,108,0,0,0,63,68,228,4,68,0,0
1432,916148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,86,0,0,0,62,68,228,4,68,0,0
1433,917579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,77,0,0,0,62,68,228,4,68,0,0
1434,906105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,70,0,0,0,62,68,228,4,68,0,0
1435,992368,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,91,0,1,0,62,80,294,5,82,0,0
1436,1394895,1,1,0,0,1,1,2,1,4,1,1,1,2,1,2,3,1,0,292,4,1033,14,0,0,1,3,3,1,1,3,0,3,1,2,1,0,145,1,143,412,104,14,2,0,62,110,432,6,100,2,3
1437,946339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,78,0,0,0,62,76,318,4,68,0,0
1438,1152697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,906,9,0,0,0,1,1,0,0,1,0,1,0,3,1,0,0,0,0,122,113,10,0,5,62,76,318,4,68,0,0
1439,973064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,95,0,0,1,65,76,318,4,69,0,0
1440,1619520,1,1,0,0,1,1,2,1,4,1,1,1,2,1,2,3,1,0,297,5,1911,25,0,0,1,4,4,1,1,4,0,4,1,5,2,0,146,1,144,448,118,26,2,0,65,116,492,6,102,2,3
1441,1685919,1,1,0,0,1,1,2,1,4,1,1,1,2,1,2,3,1,0,553,4,1072,21,0,0,1,3,3,1,1,3,0,3,1,3,1,0,275,1,115,704,122,21,2,0,64,114,474,6,98,2,3
1442,1058593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,131,0,0,0,64,78,330,4,70,0,0
1443,1460019,1,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,3,1,874,7,0,0,0,1,1,0,0,1,0,1,0,3,1,0,0,0,0,151,178,8,1,5,64,118,510,6,102,0,0
1444,989979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,69,0,0,0,64,0,0,0,10,0,0
1445,959728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,71,0,0,0,64,0,0,0,10,0,0
1446,885340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,60,0,0,0,63,0,0,0,9,0,0
1447,939145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,71,0,0,0,62,39,168,2,38,0,0
1448,1121872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,689,11,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,129,103,12,0,0,62,78,336,4,68,0,0
1449,997535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,72,0,0,0,63,78,336,4,68,0,0
1450,1001997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,74,0,0,0,65,78,336,4,69,0,0
1451,1016818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,84,0,0,1,62,78,336,4,68,0,0
1452,1000917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,83,0,0,0,62,78,336,4,68,0,0
1453,994338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,99,0,0,0,62,78,336,4,68,0,0
1454,981250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,99,0,0,0,62,78,336,4,68,0,0
1455,981909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,90,0,0,0,62,78,336,4,68,0,0
1456,1023531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,125,0,0,0,62,78,336,4,68,0,0
1457,967101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,86,0,0,0,62,78,336,4,68,0,0
1458,997570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,89,0,0,0,63,78,336,4,68,0,0
1459,975306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,95,0,0,0,62,78,336,4,68,0,0
1460,978205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,92,0,0,0,62,78,336,4,68,0,0
1461,971940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,88,0,0,0,62,78,336,4,68,0,0
1462,974069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,89,0,0,0,62,78,336,4,68,0,0
1463,1036382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,122,0,0,0,62,78,336,4,68,0,0
1464,985209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,98,0,0,0,62,78,336,4,68,0,0
1465,1030942,0,1,0,0,0,0,1,1,4,1,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,101,0,1,0,62,96,408,5,82,0,0
1466,921876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,67,0,0,0,62,76,324,4,68,0,0
1467,944162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,77,0,0,1,63,76,324,4,68,0,0
1468,1092752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,158,7,0,0,0,1,1,0,0,1,0,1,0,3,1,0,0,0,0,122,96,8,0,5,62,76,324,4,68,0,0
1469,1001129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,690,11,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,126,71,12,0,0,62,76,324,4,68,0,0
